141,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,306,222,154,0.087683889,6.00E+05,3,25000,2627,2386,701.6666667,683.5,320178,797152.1536,107098.1111,79059.75,2352.176471,2714.6,679,618.75,254950.5213,1123172.16,100130,64423.0125,145,92,33,36,1.554555844,2.087785814,2.479981234,2.258371054,145,92,33,36,1.556866356,2.143167932,2.481701628,2.263441299,2704.866667,2496.05,878.1428571,635.4,192119.181,284865.9512,82714.44444,28179.2,2381.928571,2347.25,871.6666667,574.5555556,148557.4017,257927.636,86103.11111,23457.08642,145,92,33,36,1.395398669,1.537135205,1.913244262,1.713579577,145,92,33,36,1.398287855,1.546401358,1.946563495,1.727357794,2662.615829,3890.917951,874.7081824,1072.818283,275753.0315,1941556.752,126827.0638,158317.3052,0,0,0,0,2432.487272,3764.03917,835.056349,1015.589994,238728.0659,1927208.756,107927.3814,148821.8582,0,0,0,0,145,92,33,36,1.498508609,2.006400361,2.215285487,2.067811683,145,92,33,36,1.512838335,2.04702184,2.163868953,2.104806084,2533.920516,2635.253077,804.4391505,701.9526445,125342.9975,168485.0684,32592.5309,9345.660061,0,0,0,0,2352.72587,2453.598264,771.0743774,691.5728376,118429.2368,220876.3956,36231.84389,21083.85694,0,0,0,0,145,92,33,36,1.3349527,1.36930529,1.57236903,1.327159788,145,92,33,36,1.354847201,1.471485984,1.644377229,1.53561827
77,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,279,206,127,0.085372222,6.00E+05,3,25000,4113.4,3191,483,402.75,1379969.76,1895880,106722,14478.58163,3682.5,3975,483,427.8571429,1101533.932,3730482,106722,17093.02041,138,83,21,37,1.76314131,2.292682567,3.483551734,1.874460483,138,83,21,37,1.765109814,2.50841947,3.483551734,1.89327511,3474,2065.4,486.6666667,404.3333333,468199.3546,178233.3963,27004.19627,10354.74628,3237.7,1901.352941,500.6,514.1111111,409263.7233,153282.3991,30982.16,18755.7679,138,83,21,37,1.488670391,1.511022806,1.957119304,1.703955486,138,83,21,37,1.492282954,1.517765736,2.007191164,1.73586672,4810.989963,2633.653879,341.9989082,455.1417406,1032795.765,968534.1088,33539.65872,9778.387831,0,0,0,0,4456.715094,3191.896965,330.4250026,435.0102461,1046259.161,1721497.689,31639.27566,10158.36162,0,0,0,0,138,83,21,37,1.524000976,2.075419132,2.830474741,1.579685868,138,83,21,37,1.58074714,2.211187789,2.84998343,1.63010036,3421.967067,2240.187737,728.4117791,486.1490947,310487.5161,154927.8884,16771.143,5475.499596,0,0,0,0,3318.442506,2108.01102,681.5665713,494.9097719,303232.5084,168438.6456,39151.10223,10594.44963,0,0,0,0,138,83,21,37,1.391260391,1.425760035,1.427404288,1.378157574,138,83,21,37,1.400534382,1.481782834,1.776302039,1.545198915
46,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,305,216,119,0.076933333,6.00E+05,3,25000,2190.764706,1462.785714,597.5,874.6666667,231978.7113,114349.5459,60029.55,168711.7778,2057.75,1356.714286,550,776,205360.3125,97820.08163,50581.8,132090,134,98,37,36,1.572819346,1.61352039,2.269588802,2.481391947,134,98,37,36,1.576940723,1.615654043,2.274601681,2.487104201,2713.464286,1858,843.4444444,616.9,249823.1008,108767.1418,72219.98016,29596.93966,2821.727273,1799,1056.666667,591,276102.8926,103539.1304,129740.4444,28613.33333,134,98,37,36,1.456877076,1.439234814,1.888964647,1.765282758,134,98,37,36,1.461693379,1.44414195,1.958373612,1.793483133,2237.645796,1678.653284,600.5761151,750.6382219,208106.6605,108694.0032,33036.61169,38954.05005,0,0,0,0,2135.578744,1571.334549,561.1429789,691.0375734,195146.9125,99155.83657,30061.99814,36922.64224,0,0,0,0,134,98,37,36,1.522209856,1.498502443,1.852527747,1.701301925,134,98,37,36,1.533334383,1.513211843,1.880619933,1.756168175,2652.310559,1771.966545,852.1217348,625.597739,180190.7671,66704.61175,11068.98341,15107.24596,0,0,0,0,2680.909323,1866.99696,897.8438874,561.7852434,204492.7739,91388.06008,41481.27826,15008.37282,0,0,0,0,134,98,37,36,1.388283594,1.350705397,1.286514356,1.498189218,134,98,37,36,1.412420732,1.394502484,1.57999603,1.569347939
51,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,307,224,148,0.104456667,6.00E+05,3,25000,2322.75,2785.666667,372.3333333,521.1428571,262959.6507,684869.7778,28777.77778,32287.84,2095.25,2529,353.6666667,669.8,212615.239,562166,25861.11111,62026.64,129,109,27,42,1.571571911,1.807985736,2.487511932,2.036016764,129,109,27,42,1.573808906,1.810126533,2.491878082,2.115541988,2068.166667,1862.125,500.2,564.6153846,94638.27437,87002.56448,13860.45818,21737.07215,1957.387097,1734.555556,427.4,658.3333333,85213.52888,76026.97531,10024.56,32131.51111,129,109,27,42,1.362073598,1.387453282,1.616620155,1.720103066,129,109,27,42,1.364733719,1.391113116,1.620441802,1.748064504,2142.736658,2351.146213,738.6693707,785.3423944,119379.8773,154475.3444,154804.617,19458.157,0,0,0,0,2023.591482,2191.395874,711.6198883,766.1734913,123869.3933,164194.8275,143833.1556,32864.38917,0,0,0,0,129,109,27,42,1.396344185,1.406323499,2.751669536,1.439977706,129,109,27,42,1.434788874,1.459150934,2.756553783,1.621283995,1920.870422,1764.255726,556.1969346,683.6914816,54301.871,38141.56671,6541.068701,11086.01985,0,0,0,0,1943.201682,1663.689251,537.1377029,684.7163563,65022.57927,46500.00521,12249.67779,18463.34717,0,0,0,0,129,109,27,42,1.288945509,1.259173705,1.34691715,1.376394726,129,109,27,42,1.315401181,1.310700826,1.52250435,1.506594883
52,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,293,229,136,0.099635,6.00E+05,3,25000,3147.866667,2498,272.8333333,724.3333333,564904.3485,946288,7660.813492,113937.7778,3096.071429,2328,241.8333333,639,551499.9337,819808,5926.289683,88160,148,84,30,31,1.621923796,2.138929233,1.983766404,2.469338496,148,84,30,31,1.626055593,2.14087382,1.99433942,2.475559175,3341.782609,3248.615385,464,531.3636364,434298.1972,670100.5927,10850,18329.27131,3358.95,2747.333333,407.6363636,479,444785.3811,483565.7265,8296.556474,15456,148,84,30,31,1.492157277,1.646760412,1.590175138,1.683687913,148,84,30,31,1.496016673,1.654231908,1.593738322,1.705491558,3274.729971,1880.396214,275.5621658,1134.38862,366654.7823,273382.9566,8068.148763,310779.7757,0,0,0,0,3119.698905,1758.36901,250.0925962,1041.109418,385193.8793,241096.178,6501.166382,266046.0414,0,0,0,0,148,84,30,31,1.456569246,1.74878535,2.002812201,2.546066725,148,84,30,31,1.499280142,1.755870573,2.004815307,2.568854339,3505.289197,2743.846207,524.3135469,586.0581373,300420.5599,240258.2532,12990.5721,12695.36749,0,0,0,0,3565.108815,2458.92341,459.5898583,511.2156745,370375.4098,225377.8927,10468.9828,15478.53401,0,0,0,0,148,84,30,31,1.374218105,1.430724738,1.562187021,1.482692101,148,84,30,31,1.413901819,1.47398037,1.584708823,1.648006259
47,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,301,226,135,0.089889444,6.00E+05,3,25000,2608.75,1504,511,496.8571429,380405.6816,203756.794,55680,26279.86111,2606.142857,1740.5,500.3333333,511.5,386751.0204,290540.25,53308.44444,29468.75,145,85,31,40,1.621295723,1.837722496,2.489006618,1.963972545,145,85,31,40,1.628433658,1.862937829,2.490455842,1.996733735,2107.888889,1181.5,847,360.5454545,97271.9376,26788.85317,98497.728,5307.096244,1915.25,1197.266667,1119,437.3846154,80264.74432,27995.6324,213248,8497.91716,145,85,31,40,1.362724943,1.337705904,2.070924005,1.552473528,145,85,31,40,1.365740442,1.340705682,2.220419313,1.566322304,2524.786084,1852.544065,881.108013,678.9672861,137799.3685,175566.4928,209373.9527,28555.30905,0,0,0,0,2703.084535,1825.235413,852.9501138,633.666853,271516.6148,217701.4889,198040.6409,32602.7493,0,0,0,0,145,85,31,40,1.355129447,1.581372773,2.687553142,1.664645118,145,85,31,40,1.484672299,1.676006687,2.701359917,1.791392757,1999.532284,1358.346035,944.851225,509.5159235,37254.58533,15471.55835,82168.8874,1440.019385,0,0,0,0,1995.585659,1319.100116,1110.832567,539.6540307,66211.08409,25995.87293,159731.6611,8322.718667,0,0,0,0,145,85,31,40,1.22561414,1.210465508,1.822909911,1.1713476,145,85,31,40,1.31157023,1.29044459,2.018339221,1.426088226
48,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,285,199,138,0.094813889,6.00E+05,3,25000,3391.7,2046,492,416.8571429,928581.99,443917.7218,51272,18136.03175,2991.8,2088.714286,472.6666667,415,718761.7309,482126.9388,47208.77778,18957.71429,128,91,28,38,1.762359814,1.914989389,2.474117608,1.96617598,128,91,28,38,1.764901256,1.938503139,2.476697463,2.000786159,3617.789474,2645.352941,1429.666667,705.3333333,568466.8787,325960.6296,449467.7778,40374.64421,3102.166667,2212.75,1284.666667,623,417974.7734,228244.136,362129.4444,32240,128,91,28,38,1.519888204,1.541500324,2.434224774,1.781401209,128,91,28,38,1.523708271,1.546327694,2.436512787,1.800560036,3536.42882,3123.77717,399.7952747,586.3253204,639981.9,1034766.878,22774.94451,25592.01243,0,0,0,0,3175.559765,3025.966901,385.9416842,536.5948274,553552.8764,1159316.137,21883.28108,24794.24245,0,0,0,0,128,91,28,38,1.574403175,1.896421616,2.149941142,1.751016215,128,91,28,38,1.602545219,2.006650042,2.177795695,1.830039972,3494.378344,2654.153297,728.0673812,593.7959832,318150.3763,205235.4242,28517.26161,7491.658357,0,0,0,0,3052.020299,2328.486283,656.6581384,503.8296446,283084.5064,208319.2721,28434.13013,9141.052519,0,0,0,0,128,91,28,38,1.385601282,1.410244459,1.593803076,1.354462928,128,91,28,38,1.424388692,1.485495268,1.676358611,1.489046831
31,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,266,193,118,0.086218333,6.00E+05,3,25000,2161.222222,1113.7,791,1854,238477.0281,90868.31727,291456,1639820,2295,1056.9,791,1714,276237.5,81544.85545,291456,1399440,139,70,23,34,1.594602535,1.741577197,3.462580568,3.465856761,139,70,23,34,1.601473061,1.743278198,3.462580568,3.468644781,2262.333333,1813.05,1643,604,163958.6403,131182.6023,813780,34485,2464.217391,1673.764706,1391,489,199602.2212,113489.9377,581856,22295,139,70,23,34,1.448368444,1.496270225,2.769358021,1.863614172,139,70,23,34,1.452356768,1.502719334,2.772680942,1.871665855,2356.793659,993.1057912,655.5053017,899.0752429,133256.6932,55912.7121,161866.5693,139816.8173,0,0,0,0,2305.872693,956.9258564,643.7130173,872.7872402,150065.4123,52074.71795,156345.6493,148383.3069,0,0,0,0,139,70,23,34,1.377758117,1.639037986,3.134450617,2.250570238,139,70,23,34,1.415732143,1.642521885,3.138913251,2.357046709,2660.079161,1859.597652,1078.24045,559.4824234,98640.8192,56127.54242,146838.9445,46577.24115,0,0,0,1,2465.62242,1704.987399,925.1863058,528.6557643,115888.3016,96585.02612,124287.9876,13428.51277,0,0,0,0,139,70,23,34,1.275366601,1.294785126,1.993362278,2.168037535,139,70,23,34,1.33011231,1.446662732,2.093549594,1.573093206
1,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,314,207,143,0.107170556,6.00E+05,3,25000,3028.866667,2041.071429,623,341.2,491191.8844,230083.1051,179400,14783.04,2714.733333,1863.5,599,306.4,392208.4711,190738.35,165600,11804.16,151,112,23,28,1.600735113,1.61618648,3.477592413,2.084106024,151,112,23,28,1.602982139,1.618297034,3.480448495,2.091658795,4054.636364,3340.571429,1031,378.6363636,682455.4286,399252.6902,227556,8792.055309,3935,2533.428571,855,363.1111111,651604.8,227111.1317,155792,8415.012346,151,112,23,28,1.507196163,1.462274666,2.413569974,1.673826504,151,112,23,28,1.512060392,1.465342373,2.418303475,1.693619869,2865.352633,1987.771427,521.962628,405.4686179,301484.5379,147514.5325,104102.9952,16828.24369,0,0,0,0,2651.496107,1854.187253,508.2838289,351.5377477,287117.2593,130480.7397,98152.06552,12335.96171,0,0,0,0,151,112,23,28,1.480696338,1.487666934,3.18506977,1.924909363,151,112,23,28,1.514831924,1.494980776,3.179987135,1.92360037,3276.533727,2451.278357,1541.090386,472.1338239,234189.042,85633.57845,409254.688,4141.450708,0,0,0,0,3328.606428,2170.272879,1365.832894,398.1640527,272396.2768,106285.7367,424060.7776,5658.928691,0,0,0,0,151,112,23,28,1.352120463,1.276644483,2.208776898,1.326476431,151,112,23,28,1.376833561,1.361419791,2.461492531,1.483336626
6,4,TRUE,Seber,Seber,0.06,0.05,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,-1.5,2,273,206,123,0.115120556,6.00E+05,3,25000,4825.25,1082.176471,356,343.5,2363387.813,55328.40523,20134.8,18568.55,4175.25,1152.2,342,324,1762029.479,64089.09,18522,16445,129,92,27,25,1.86890765,1.582854172,2.246913588,2.233524966,129,92,27,25,1.871310366,1.586519738,2.249827038,2.237588342,2739.4,1319.083333,635,588.3333333,255530.0968,38427.30617,36252,36482.53968,2557.636364,1317.607143,551,493,224452.0769,38949.25163,27117,25405.71429,129,92,27,25,1.456539115,1.364984498,1.821190013,1.908968871,129,92,27,25,1.460502659,1.368335343,1.824864287,1.914217543,2428.089952,1411.098137,305.9323542,685.8231335,384148.4808,84834.08589,10926.46725,77660.59392,1,0,0,0,2347.520119,1342.58818,286.0574803,642.7122529,85093.2199,82135.29226,9192.400609,72044.86655,0,0,0,0,129,92,27,25,1.680588898,1.533629127,2.035038201,2.209952143,129,92,27,25,1.292543124,1.558043078,2.018275672,2.259450642,1916.792028,1477.086829,539.670061,738.4095603,33392.48573,31496.03403,10770.0759,7099.991045,0,0,0,0,1972.632034,1426.243329,493.6452034,663.1330768,62108.01436,41350.46211,11867.58848,24165.12025,0,0,0,0,129,92,27,25,1.221180157,1.284170764,1.481096839,1.259476362,129,92,27,25,1.301798123,1.34582165,1.570675767,1.60095135
